,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT,NEOUSDT,XRPUSDT,ADAUSDT,BELUSDT,XLMUSDT,BATUSDT,LINKUSDT,BANDUSDT,ONTUSDT,IOTAUSDT
3185,45199.99000000,1747.76000000,127.44260000,181.82000000,33.75000000,0.51324000,0.89512000,2.78290000,0.41611000,0.44010000,26.76580000,13.12000000,0.92360000,0.86640000
3186,44807.58000000,1740.78000000,128.97110000,181.56000000,33.39000000,0.50429000,0.93966000,2.75900000,0.41495000,0.44390000,26.81210000,13.06870000,0.90760000,0.88530000
3187,44250.00000000,1718.61000000,124.08690000,177.90000000,33.08600000,0.51729000,0.91811000,2.71990000,0.42484000,0.43860000,26.59310000,12.81380000,0.89330000,0.89590000
3188,44180.86000000,1708.72000000,124.81490000,177.34000000,34.37400000,0.50642000,0.87676000,2.70330000,0.42190000,0.43540000,26.62470000,12.81140000,0.94390000,0.92650000
3189,44582.07000000,1721.86000000,126.26060000,179.75000000,34.73800000,0.51156000,0.88301000,2.71450000,0.43047000,0.44380000,26.85320000,13.39520000,0.99200000,0.94900000
3190,44582.07000000,1721.86000000,126.26060000,179.75000000,34.73800000,0.51156000,0.88301000,2.71450000,0.43047000,0.44380000,26.85320000,13.39520000,0.99200000,0.94900000
3191,44641.72000000,1719.50000000,126.95670000,178.96000000,34.59400000,0.51389000,0.92926000,2.81750000,0.42611000,0.45400000,27.00530000,14.07140000,0.99890000,0.97800000
3192,44559.99000000,1727.45000000,125.85840000,180.00000000,35.15800000,0.51186000,0.91302000,2.85610000,0.42543000,0.45130000,27.51210000,14.45320000,1.02510000,1.04130000
3193,44700.01000000,1737.44000000,122.59090000,181.19000000,36.78100000,0.51586000,0.91810000,2.83300000,0.43164000,0.47090000,27.37920000,14.26780000,1.06320000,1.07510000
3194,45017.02000000,1753.00000000,122.94920000,186.72000000,37.92900000,0.51151000,0.90078000,2.86020000,0.42976000,0.47250000,27.67420000,14.19900000,1.06350000,1.19550000
3195,45500.98000000,1765.94000000,124.40720000,188.58000000,37.80800000,0.51305000,0.91130000,2.89210000,0.43075000,0.49090000,27.69240000,14.01000000,1.03470000,1.17140000
3196,46279.80000000,1785.69000000,123.52000000,188.62000000,37.28900000,0.52007000,0.91100000,2.96070000,0.43626000,0.53950000,27.89050000,14.25110000,1.03350000,1.14970000
3197,46061.49000000,1763.36000000,118.52570000,185.56000000,36.96000000,0.51195000,0.90484000,2.93220000,0.42823000,0.54950000,27.56650000,14.04940000,0.99330000,1.15920000
3198,46516.39000000,1779.58000000,121.98540000,189.07000000,37.57900000,0.52125000,0.90940000,3.05400000,0.43360000,0.53230000,27.96620000,14.38800000,1.01660000,1.26210000
3199,47555.46000000,1789.42000000,127.10700000,190.07000000,37.16800000,0.52581000,0.91997000,3.01890000,0.44500000,0.52470000,27.64130000,15.25300000,1.01570000,1.22240000
3200,47864.81000000,1796.55000000,127.25010000,189.51000000,37.29400000,0.52953000,0.94063000,3.14580000,0.46763000,0.54700000,28.08170000,15.74580000,1.04430000,1.28700000
3201,47960.85000000,1796.17000000,126.92520000,187.80000000,37.38100000,0.52636000,0.93661000,3.33160000,0.45874000,0.57990000,28.08300000,17.08730000,1.08500000,1.25490000
3202,47590.53000000,1792.07000000,123.67640000,186.85000000,38.35300000,0.52422000,0.97586000,3.29730000,0.45613000,0.56190000,28.14690000,16.04500000,1.05420000,1.16820000
3203,47366.42000000,1781.70000000,123.19780000,185.97000000,37.82300000,0.52116000,0.94731000,3.31900000,0.45741000,0.60430000,28.08290000,16.25520000,1.04680000,1.18790000
3204,47653.14000000,1795.90000000,123.74990000,188.25000000,37.89200000,0.52796000,0.97320000,3.23600000,0.46613000,0.61850000,28.08660000,16.54600000,1.07870000,1.17590000
3205,47754.03000000,1790.66000000,121.89400000,188.95000000,37.22600000,0.52883000,0.95548000,3.19860000,0.46280000,0.60070000,27.73490000,16.40110000,1.05000000,1.13970000
3206,47027.49000000,1762.26000000,121.39760000,183.79000000,36.14900000,0.51859000,0.92906000,3.11480000,0.45086000,0.59190000,27.44670000,15.74590000,1.01460000,1.10500000
3207,46884.84000000,1768.59000000,121.76270000,182.86000000,36.52400000,0.51617000,0.92108000,3.18610000,0.45059000,0.59830000,27.38840000,15.92560000,1.02890000,1.15240000
3208,47712.94000000,1781.46000000,123.76380000,186.13000000,36.96300000,0.52435000,0.94468000,3.22520000,0.45822000,0.61150000,27.61690000,16.30140000,1.05070000,1.23470000
3209,47969.51000000,1785.62000000,124.08500000,183.62000000,36.29700000,0.52806000,0.92796000,3.18410000,0.45604000,0.59120000,27.84750000,15.99370000,1.03700000,1.17570000
3210,47990.00000000,1791.46000000,123.48360000,185.12000000,37.17500000,0.52309000,0.93677000,3.16670000,0.45602000,0.60990000,27.48470000,16.56970000,1.07240000,1.18000000
3211,48477.50000000,1789.34000000,124.14210000,187.05000000,37.21200000,0.53005000,0.91729000,3.25160000,0.45511000,0.60210000,27.59990000,16.69000000,1.13190000,1.17060000
3212,47935.66000000,1775.11000000,125.41010000,184.51000000,36.43700000,0.56391000,0.90859000,3.31820000,0.46915000,0.59490000,27.31910000,16.39190000,1.10450000,1.14330000
3213,47587.31000000,1764.57000000,123.71990000,182.21000000,36.14900000,0.55881000,0.88859000,3.16450000,0.45615000,0.57090000,27.05310000,16.78490000,1.06960000,1.11420000
3214,47271.55000000,1749.34000000,123.00330000,180.13000000,36.19800000,0.55009000,0.90494000,3.13480000,0.45157000,0.57420000,27.22350000,15.93890000,1.05950000,1.13830000
3215,47257.09000000,1761.47000000,125.12750000,182.08000000,36.86200000,0.55688000,0.89850000,3.17820000,0.45346000,0.62770000,27.31140000,16.41440000,1.08110000,1.12090000
3216,47380.16000000,1762.00000000,125.15630000,182.91000000,37.05600000,0.55749000,0.90846000,3.22860000,0.45473000,0.66430000,27.32120000,16.51820000,1.10880000,1.16140000
3217,47318.81000000,1768.28000000,123.88750000,182.54000000,36.71900000,0.55543000,0.90573000,3.20690000,0.45377000,0.65700000,27.45430000,18.23760000,1.08380000,1.18860000
3218,47117.86000000,1765.86000000,126.09760000,183.81000000,36.46700000,0.56676000,0.90831000,3.33100000,0.45561000,0.66210000,27.58770000,18.88410000,1.10130000,1.14820000
3219,47337.00000000,1765.87000000,125.85970000,184.89000000,36.29000000,0.58925000,0.92408000,3.35590000,0.46528000,0.64890000,27.78180000,18.25010000,1.12280000,1.14110000
3220,47381.16000000,1766.21000000,126.94750000,185.14000000,36.50800000,0.59184000,0.91892000,3.30000000,0.47056000,0.66590000,27.76780000,18.33070000,1.10410000,1.15600000
3221,47562.42000000,1775.61000000,131.14610000,186.09000000,36.44900000,0.58070000,0.91068000,3.28570000,0.46871000,0.64730000,28.13470000,18.59350000,1.10250000,1.23090000
3222,47669.82000000,1778.58000000,137.49500000,187.65000000,36.51200000,0.58491000,0.91545000,3.24300000,0.46957000,0.64310000,27.91680000,19.02000000,1.10910000,1.17680000
3223,47871.40000000,1790.99000000,134.18850000,188.83000000,37.44900000,0.58400000,0.94600000,3.29820000,0.47477000,0.64350000,28.41200000,18.60490000,1.11100000,1.20170000
3224,46547.50000000,1760.46000000,130.06160000,181.01000000,36.15200000,0.56859000,0.90450000,3.21730000,0.45573000,0.62290000,27.62290000,17.82870000,1.05560000,1.15250000
3225,47021.05000000,1789.03000000,133.90030000,184.07000000,36.56800000,0.58707000,0.92039000,3.27000000,0.46345000,0.63360000,28.42460000,18.19090000,1.06590000,1.18070000
3226,47614.40000000,1823.83000000,136.14510000,187.97000000,37.28900000,0.58353000,0.92086000,3.49330000,0.48174000,0.64830000,29.94760000,18.25910000,1.08860000,1.22240000
3227,47713.82000000,1845.79000000,137.62130000,190.01000000,37.28700000,0.58427000,0.91718000,3.43920000,0.48416000,0.64070000,29.97440000,19.12700000,1.09360000,1.19480000
3228,47269.25000000,1827.00000000,134.84420000,188.56000000,36.99000000,0.57830000,0.92243000,3.40490000,0.48339000,0.62910000,30.21830000,18.20950000,1.08140000,1.18290000
3229,47272.95000000,1840.36000000,135.43520000,189.90000000,37.97800000,0.57359000,0.91647000,3.39640000,0.49735000,0.62260000,30.46400000,18.00000000,1.12250000,1.18390000
3230,47577.49000000,1848.68000000,134.93670000,193.53000000,37.57300000,0.57825000,0.91449000,3.39130000,0.52999000,0.63000000,30.27500000,17.85340000,1.11310000,1.21140000
3231,47860.54000000,1848.60000000,133.79140000,194.73000000,37.73000000,0.58618000,0.91878000,3.40240000,0.51424000,0.62990000,30.51070000,17.98220000,1.10800000,1.22490000
3232,47841.17000000,1850.92000000,135.54000000,196.60000000,38.13900000,0.59560000,0.92776000,3.50020000,0.52141000,0.62900000,31.10420000,18.54010000,1.10480000,1.25210000
3233,47287.60000000,1840.26000000,136.61390000,196.69000000,37.57200000,0.60900000,0.92426000,3.47400000,0.52853000,0.62780000,30.62650000,18.67630000,1.08950000,1.23630000
3234,47459.54000000,1856.43000000,134.98980000,202.35000000,38.28000000,0.61699000,0.93694000,3.50320000,0.56321000,0.63180000,31.35800000,18.55000000,1.16250000,1.26600000
3235,47626.98000000,1852.31000000,135.37530000,204.98000000,38.57300000,0.61849000,0.94743000,3.59530000,0.57090000,0.64090000,31.80560000,18.58250000,1.21170000,1.29760000
3236,47839.77000000,1861.27000000,134.05600000,202.58000000,38.58500000,0.64163000,0.94270000,3.59150000,0.59300000,0.64320000,31.81210000,19.57310000,1.20570000,1.30050000
3237,47829.22000000,1863.87000000,133.34350000,206.15000000,38.87500000,0.62710000,0.93479000,3.55210000,0.58646000,0.65000000,31.52070000,19.74530000,1.21570000,1.40280000
3238,47904.70000000,1858.24000000,134.16210000,209.20000000,38.91400000,0.63387000,0.92995000,3.60220000,0.58534000,0.67670000,31.26110000,20.00000000,1.22400000,1.38820000
3239,47888.00000000,1849.43000000,133.55440000,206.41000000,38.22700000,0.62421000,0.91966000,3.53550000,0.57462000,0.65030000,30.98170000,19.27340000,1.21210000,1.37970000
3240,47728.26000000,1841.23000000,133.10140000,204.03000000,38.24300000,0.61994000,0.92014000,3.51510000,0.57861000,0.64660000,30.87170000,19.00000000,1.19090000,1.37490000
3241,46995.72000000,1806.60000000,130.41150000,199.14000000,36.69700000,0.59950000,0.90184000,3.29510000,0.55552000,0.61810000,30.10540000,17.99220000,1.14300000,1.28620000
3242,47429.93000000,1827.29000000,132.68740000,203.52000000,38.05200000,0.61515000,0.92011000,3.40580000,0.57246000,0.63720000,31.02270000,18.77000000,1.20050000,1.33790000
3243,47205.53000000,1828.95000000,131.07040000,202.76000000,37.85500000,0.60575000,0.91329000,3.34500000,0.56518000,0.63490000,30.71340000,18.23620000,1.21740000,1.32880000
3244,46709.17000000,1796.63000000,126.73810000,196.61000000,36.55500000,0.57445000,0.89157000,3.12290000,0.53487000,0.60000000,29.70030000,17.08400000,1.15390000,1.25100000
3245,46589.20000000,1782.95000000,127.60920000,196.42000000,36.63400000,0.57632000,0.86736000,3.30920000,0.54162000,0.59920000,29.67280000,17.17490000,1.14490000,1.25310000
3246,46879.81000000,1795.84000000,128.72950000,200.75000000,37.10500000,0.58719000,0.89508000,3.25990000,0.54930000,0.60720000,30.04140000,17.58310000,1.16920000,1.26820000
3247,46971.43000000,1806.02000000,131.55230000,205.06000000,37.45400000,0.60182000,0.89609000,3.35920000,0.55851000,0.61650000,30.57630000,17.84880000,1.19480000,1.28190000
3248,46946.90000000,1807.36000000,130.23740000,206.34000000,38.30100000,0.59659000,0.89420000,3.30350000,0.55834000,0.62100000,30.63170000,17.86580000,1.20310000,1.28480000
3249,47076.01000000,1816.54000000,130.70320000,214.96000000,38.41500000,0.61340000,0.89700000,3.28500000,0.57235000,0.61930000,30.50320000,17.91350000,1.22540000,1.28830000
3250,47136.89000000,1809.26000000,130.60430000,213.92000000,38.18200000,0.61056000,0.89472000,3.26610000,0.55576000,0.61390000,30.78000000,17.66610000,1.26580000,1.27500000
3251,46855.24000000,1793.64000000,130.89800000,212.74000000,39.33400000,0.60700000,0.88230000,3.22100000,0.54530000,0.60750000,30.43750000,17.29240000,1.33730000,1.28410000
3252,46792.05000000,1801.30000000,132.21290000,215.67000000,41.93800000,0.61606000,0.87621000,3.27600000,0.55601000,0.60630000,31.08880000,17.35560000,1.29810000,1.30250000
3253,46870.15000000,1799.44000000,133.01060000,222.02000000,41.59100000,0.60991000,0.88820000,3.28970000,0.55438000,0.61820000,31.60810000,17.09330000,1.31520000,1.30410000
3254,46934.06000000,1800.00000000,130.99100000,224.30000000,42.31500000,0.61627000,0.88766000,3.26880000,0.55181000,0.61780000,31.66070000,17.46270000,1.29800000,1.33450000
3255,47130.82000000,1812.06000000,132.18710000,221.61000000,42.12300000,0.61614000,0.88647000,3.26880000,0.54921000,0.61070000,33.70070000,17.65550000,1.27120000,1.35000000
3256,47058.88000000,1815.00000000,133.09270000,223.15000000,42.39700000,0.62878000,0.89849000,3.32000000,0.55734000,0.61860000,33.85000000,17.84900000,1.30390000,1.34610000
3257,47153.69000000,1814.96000000,133.34960000,225.76000000,42.41500000,0.63309000,0.91299000,3.33180000,0.56456000,0.61750000,34.19410000,18.29230000,1.29320000,1.31570000
3258,47594.52000000,1832.13000000,132.32240000,221.17000000,42.09900000,0.62734000,0.90253000,3.35240000,0.55819000,0.61690000,34.16690000,17.93910000,1.30970000,1.30740000
3259,47471.23000000,1833.00000000,130.37270000,222.51000000,42.19000000,0.63000000,0.90090000,3.28450000,0.56934000,0.62440000,33.84350000,17.83980000,1.29950000,1.30000000
3260,47378.87000000,1823.99000000,130.52150000,221.99000000,41.47300000,0.61255000,0.88962000,3.26320000,0.55984000,0.61190000,34.19970000,17.53820000,1.30640000,1.26640000
3261,47267.21000000,1809.03000000,129.03160000,215.37000000,40.84600000,0.60282000,0.87239000,3.18490000,0.55401000,0.59330000,34.23020000,18.12430000,1.25570000,1.23440000
3262,47551.25000000,1816.91000000,129.60000000,219.30000000,41.63500000,0.61132000,0.88105000,3.15400000,0.55627000,0.59640000,34.40810000,17.67780000,1.25200000,1.25680000
3263,48929.18000000,1840.21000000,128.93350000,217.59000000,40.89000000,0.60769000,0.86687000,3.12300000,0.54753000,0.58740000,33.49130000,17.35520000,1.26790000,1.25840000
3264,48745.29000000,1837.01000000,132.14070000,223.15000000,41.35000000,0.61384000,0.88194000,3.20700000,0.55330000,0.60610000,34.62220000,17.31870000,1.28530000,1.28590000
3265,48725.18000000,1831.70000000,130.15700000,228.82000000,40.84600000,0.61937000,0.87610000,3.17240000,0.55545000,0.59600000,34.85560000,17.16020000,1.25680000,1.26140000
3266,48710.17000000,1829.36000000,130.74480000,224.64000000,42.19900000,0.61729000,0.87951000,3.18610000,0.55451000,0.61150000,34.44110000,17.52110000,1.26000000,1.26900000
3267,49134.33000000,1838.84000000,131.64150000,224.55000000,45.50600000,0.61529000,0.87540000,3.15820000,0.54867000,0.60080000,34.84850000,17.51500000,1.31700000,1.27250000
3268,49024.21000000,1835.84000000,134.01000000,223.01000000,46.47900000,0.60735000,0.86668000,3.13510000,0.53879000,0.59280000,34.11990000,17.11990000,1.31400000,1.25840000
3269,49055.16000000,1831.88000000,135.98080000,222.21000000,46.01900000,0.60915000,0.87266000,3.18770000,0.54520000,0.59040000,33.79620000,17.06040000,1.32120000,1.27410000
3270,49436.86000000,1838.17000000,137.80830000,224.80000000,45.02000000,0.59878000,0.85800000,3.13940000,0.53693000,0.58560000,33.68050000,17.02270000,1.27570000,1.21790000
3271,48759.63000000,1811.46000000,134.24380000,216.61000000,43.55500000,0.58459000,0.83845000,3.06630000,0.51954000,0.56140000,33.17850000,16.18240000,1.23630000,1.18950000
3272,48757.38000000,1806.99000000,132.42960000,215.17000000,43.22200000,0.57869000,0.82902000,2.95090000,0.50911000,0.55330000,33.08300000,16.17290000,1.20500000,1.17670000
3273,48541.18000000,1799.05000000,131.48930000,212.50000000,43.36200000,0.58881000,0.83298000,2.90520000,0.51963000,0.55630000,32.77870000,15.64400000,1.18460000,1.18450000
3274,49006.74000000,1809.99000000,134.02960000,217.45000000,45.66900000,0.59859000,0.85622000,2.99550000,0.53311000,0.57410000,33.68850000,16.52370000,1.22540000,1.22440000
3275,48619.19000000,1802.60000000,132.21490000,213.00000000,43.72800000,0.58471000,0.83880000,2.91700000,0.51303000,0.56110000,33.07350000,16.54410000,1.17330000,1.17060000
3276,48739.99000000,1806.89000000,133.58110000,214.65000000,44.28300000,0.59011000,0.84216000,2.93900000,0.51865000,0.56020000,33.45750000,17.17600000,1.18500000,1.18490000
3277,48693.39000000,1804.55000000,133.61320000,212.71000000,44.08200000,0.59415000,0.84526000,2.91970000,0.51766000,0.55900000,32.94750000,17.63250000,1.19040000,1.18870000
3278,48929.50000000,1817.40000000,135.13960000,216.00000000,45.16100000,0.59974000,0.86847000,2.96920000,0.52799000,0.56900000,33.54080000,18.13470000,1.21840000,1.22130000
3279,48822.66000000,1827.06000000,136.94310000,218.27000000,45.61600000,0.60585000,0.87533000,3.01210000,0.53345000,0.57760000,34.06170000,17.93200000,1.22720000,1.24540000
3280,49012.94000000,1823.82000000,136.12480000,218.59000000,44.70400000,0.60508000,0.86533000,2.95530000,0.52874000,0.56580000,34.10900000,17.50250000,1.19490000,1.22320000
3281,48577.79000000,1800.42000000,135.86230000,213.49000000,43.94200000,0.59211000,0.84364000,2.87960000,0.51591000,0.55860000,33.15650000,16.85520000,1.16370000,1.19030000
3282,48763.62000000,1806.49000000,135.13600000,214.03000000,44.87100000,0.59642000,0.85843000,2.91390000,0.51756000,0.56070000,33.50760000,16.89340000,1.17410000,1.23660000
3283,48011.44000000,1753.35000000,131.46420000,205.15000000,41.45100000,0.56683000,0.82131000,2.64880000,0.48607000,0.52090000,31.26940000,15.96000000,1.08760000,1.14000000
3284,46874.02000000,1719.47000000,125.95320000,196.48000000,39.04000000,0.54364000,0.77890000,2.49100000,0.46194000,0.49800000,30.15550000,15.11260000,1.03220000,1.03920000
3285,47120.30000000,1727.64000000,126.85390000,199.13000000,40.29800000,0.54940000,0.80493000,2.50970000,0.47176000,0.50780000,30.79920000,15.25320000,1.04760000,1.02890000
3286,46866.57000000,1723.68000000,125.00660000,196.97000000,39.56900000,0.53926000,0.78274000,2.46000000,0.46556000,0.49780000,31.06930000,15.13280000,1.03580000,1.00790000
3287,46722.49000000,1723.38000000,125.37200000,196.83000000,39.83200000,0.53920000,0.78220000,2.53050000,0.46823000,0.50780000,31.11540000,15.19230000,1.04370000,1.03440000
3288,46887.36000000,1736.75000000,128.42050000,201.02000000,41.83000000,0.55315000,0.80887000,2.81480000,0.48238000,0.52650000,31.68060000,15.96890000,1.08890000,1.06230000
3289,47267.06000000,1749.67000000,129.78770000,201.97000000,41.98200000,0.56251000,0.81643000,2.81690000,0.49268000,0.53090000,31.88870000,16.16900000,1.10250000,1.10540000
3290,47599.99000000,1763.26000000,129.77960000,205.17000000,42.47500000,0.56759000,0.84200000,2.87960000,0.49514000,0.53770000,32.17860000,16.28600000,1.12490000,1.16190000
3291,47505.66000000,1762.67000000,130.25390000,203.19000000,41.45500000,0.55724000,0.82923000,2.84100000,0.48991000,0.52660000,31.86060000,16.08880000,1.10160000,1.12890000
3292,47849.99000000,1771.89000000,130.31470000,209.28000000,42.41400000,0.56769000,0.84293000,2.85890000,0.49968000,0.53620000,32.82170000,16.07480000,1.12120000,1.14410000
3293,47802.66000000,1787.48000000,132.00000000,208.27000000,42.55100000,0.57159000,0.84408000,2.84610000,0.50536000,0.54560000,33.00000000,16.20470000,1.13350000,1.13100000
3294,47951.01000000,1805.14000000,132.20160000,209.88000000,42.60600000,0.57632000,0.86344000,2.89590000,0.51107000,0.55690000,33.77240000,16.22220000,1.13680000,1.14430000
3295,47960.73000000,1803.01000000,131.99940000,210.53000000,42.73800000,0.57693000,0.88035000,2.87480000,0.52336000,0.56530000,33.71330000,16.76030000,1.15920000,1.16090000
3296,47564.16000000,1785.20000000,130.41940000,206.45000000,41.82700000,0.56390000,0.86022000,2.76390000,0.51229000,0.54920000,33.23500000,15.92970000,1.11870000,1.16970000
3297,47938.83000000,1810.28000000,131.40190000,211.60000000,43.38500000,0.57497000,0.87429000,2.86790000,0.52785000,0.56600000,34.40000000,16.68280000,1.17150000,1.19730000
3298,48494.96000000,1819.83000000,132.37430000,217.36000000,44.00000000,0.58041000,0.88098000,2.89230000,0.52940000,0.57690000,34.37050000,17.94180000,1.21360000,1.21290000
3299,48562.31000000,1818.42000000,132.24270000,216.96000000,43.97800000,0.58092000,0.87285000,2.83010000,0.52953000,0.57840000,34.30880000,17.78780000,1.23780000,1.27000000
3300,48358.99000000,1805.69000000,131.58340000,214.89000000,43.66500000,0.57563000,0.87294000,2.81500000,0.52754000,0.57960000,34.01250000,17.60400000,1.23030000,1.25990000
3301,48657.31000000,1824.71000000,132.45120000,218.90000000,44.63300000,0.57857000,0.87807000,2.84030000,0.53659000,0.58150000,34.18050000,17.90000000,1.25080000,1.25890000
3302,48580.99000000,1825.67000000,132.20000000,217.09000000,43.34300000,0.56895000,0.89547000,2.76420000,0.52103000,0.57220000,34.09170000,17.40600000,1.23470000,1.36830000
3303,48207.54000000,1789.23000000,129.35570000,211.16000000,41.24600000,0.55679000,0.84000000,2.56830000,0.49133000,0.54250000,32.70950000,16.25720000,1.14450000,1.25660000
3304,48284.89000000,1798.67000000,130.65900000,213.58000000,42.48300000,0.56454000,0.86557000,2.67580000,0.50709000,0.55560000,33.22750000,16.67650000,1.21030000,1.32310000
3305,47911.10000000,1779.25000000,130.30300000,207.83000000,41.57500000,0.54976000,0.86143000,2.58470000,0.49474000,0.53920000,32.58990000,16.33910000,1.15550000,1.27190000
3306,47669.02000000,1774.66000000,129.62890000,206.76000000,41.77600000,0.55251000,0.86019000,2.60280000,0.49459000,0.54540000,32.10630000,16.88820000,1.15510000,1.34300000
3307,48305.28000000,1801.49000000,130.25000000,215.09000000,42.54600000,0.56474000,0.88334000,2.69560000,0.50490000,0.57670000,32.70270000,17.43190000,1.21470000,1.35840000
3308,48442.06000000,1799.29000000,131.18410000,214.57000000,43.04200000,0.56656000,0.88705000,2.71040000,0.50818000,0.57210000,32.72060000,17.87800000,1.22610000,1.33390000
3309,49624.03000000,1822.00000000,130.80320000,217.57000000,43.08900000,0.57566000,0.87982000,2.73550000,0.50421000,0.57000000,32.89180000,17.34770000,1.23090000,1.35390000
3310,49350.01000000,1812.98000000,130.63850000,215.16000000,43.17500000,0.57276000,0.87764000,2.73620000,0.51134000,0.56870000,32.66640000,17.09220000,1.20280000,1.32400000
3311,49179.03000000,1808.85000000,130.66160000,214.20000000,42.99800000,0.56868000,0.88134000,2.78910000,0.50400000,0.56630000,32.37310000,17.56910000,1.19740000,1.34400000
3312,49023.74000000,1797.09000000,130.21990000,213.57000000,43.19700000,0.56170000,0.87631000,2.82490000,0.50370000,0.56880000,32.33050000,17.40600000,1.20450000,1.34100000
3313,49163.46000000,1797.57000000,130.52000000,214.67000000,43.11600000,0.56140000,0.87379000,2.82490000,0.50340000,0.56190000,32.39990000,17.67180000,1.20000000,1.33760000
3314,49293.26000000,1809.02000000,131.67800000,217.27000000,43.71600000,0.56204000,0.89615000,2.82540000,0.50994000,0.58550000,33.27720000,18.31440000,1.21040000,1.36240000
3315,49283.30000000,1802.16000000,132.27940000,216.53000000,43.76900000,0.56040000,0.89690000,2.78970000,0.50516000,0.58200000,32.94500000,18.18420000,1.21990000,1.33040000
3316,49020.00000000,1794.68000000,130.99440000,214.54000000,43.39800000,0.55810000,0.89960000,2.77530000,0.50486000,0.58620000,32.91310000,17.83950000,1.21500000,1.33260000
3317,48915.48000000,1783.13000000,130.37640000,213.27000000,42.60200000,0.54059000,0.88626000,2.67550000,0.49501000,0.56530000,32.33790000,17.32520000,1.17110000,1.29350000
3318,49650.01000000,1801.18000000,130.86920000,215.70000000,42.62800000,0.54425000,0.88550000,2.67500000,0.49750000,0.56290000,32.29050000,17.13000000,1.16370000,1.29190000
3319,48950.89000000,1777.53000000,129.56300000,211.74000000,42.25100000,0.53328000,0.87318000,2.71630000,0.49261000,0.55280000,31.99610000,16.88140000,1.14460000,1.27820000
3320,49289.40000000,1782.89000000,130.53770000,212.64000000,42.47400000,0.53557000,0.88096000,2.94200000,0.49727000,0.55520000,32.24470000,17.07170000,1.13250000,1.28920000
3321,48956.91000000,1773.22000000,130.38370000,209.93000000,42.24800000,0.53068000,0.87848000,3.08610000,0.49019000,0.54620000,31.72320000,17.40000000,1.13850000,1.28710000
3322,48167.68000000,1749.26000000,128.64820000,203.23000000,40.40500000,0.50564000,0.85119000,2.80000000,0.47178000,0.52320000,30.86490000,16.45130000,1.07520000,1.22750000
3323,48230.50000000,1752.07000000,128.65320000,206.58000000,40.69200000,0.51761000,0.85995000,2.93290000,0.47961000,0.54530000,31.44680000,16.51340000,1.10220000,1.25230000
3324,48616.79000000,1758.19000000,129.62250000,208.00000000,41.23500000,0.52172000,0.87155000,3.11130000,0.48802000,0.54750000,31.92110000,16.60000000,1.12230000,1.26780000
3325,48537.39000000,1752.08000000,128.98240000,206.64000000,40.43400000,0.52096000,0.86264000,3.18530000,0.47645000,0.54830000,31.66020000,16.24110000,1.09050000,1.25410000
3326,48769.27000000,1752.14000000,128.25100000,205.51000000,40.21300000,0.51149000,0.86223000,3.08020000,0.48257000,0.53810000,31.42070000,16.28380000,1.10550000,1.23810000
3327,48575.07000000,1752.62000000,128.29490000,206.16000000,39.99500000,0.50337000,0.86829000,3.08830000,0.47715000,0.53470000,31.56690000,16.08740000,1.09570000,1.23160000
3328,49108.68000000,1768.49000000,129.49960000,209.48000000,40.77300000,0.51459000,0.87365000,3.12540000,0.48700000,0.54610000,31.67270000,16.41760000,1.12640000,1.26850000
3329,49133.45000000,1781.99000000,130.18300000,210.26000000,40.94500000,0.51995000,0.87000000,3.09180000,0.48534000,0.55730000,31.96320000,16.55720000,1.12380000,1.25480000
3330,49079.99000000,1765.18000000,129.22000000,208.25000000,40.05600000,0.51266000,0.86308000,2.97560000,0.47883000,0.53860000,31.25400000,16.09640000,1.09090000,1.23010000
3331,49282.80000000,1761.25000000,129.34060000,207.98000000,40.09200000,0.51556000,0.85699000,3.01960000,0.47464000,0.53300000,31.09730000,15.89080000,1.09220000,1.23460000
3332,49654.89000000,1770.17000000,129.70810000,210.77000000,40.56400000,0.52382000,0.85974000,3.01570000,0.48120000,0.53930000,31.14880000,16.24590000,1.11350000,1.24700000
3333,49657.38000000,1753.61000000,128.82920000,208.91000000,39.78100000,0.51563000,0.84459000,2.96950000,0.46912000,0.53220000,30.50070000,15.55000000,1.06940000,1.20910000
3334,49345.38000000,1738.77000000,127.31750000,204.46000000,38.75400000,0.50085000,0.82750000,2.80970000,0.46132000,0.50910000,30.15000000,15.12610000,1.04850000,1.19370000
3335,49706.80000000,1747.48000000,128.11160000,208.45000000,39.29000000,0.49833000,0.83600000,2.78960000,0.46075000,0.52440000,30.25240000,15.43300000,1.08320000,1.21980000
3336,50556.05000000,1772.76000000,128.77780000,213.12000000,40.17100000,0.51335000,0.83472000,2.84030000,0.46699000,0.53080000,30.47690000,15.50150000,1.09920000,1.25060000
3337,51112.39000000,1806.21000000,130.86610000,218.88000000,41.61900000,0.52869000,0.86497000,2.97060000,0.48213000,0.56700000,31.33880000,16.42930000,1.12920000,1.30860000
3338,51031.71000000,1800.24000000,130.35700000,220.52000000,41.28100000,0.52772000,0.84895000,3.08780000,0.48309000,0.55630000,31.34570000,16.43280000,1.13290000,1.29670000
3339,51431.04000000,1811.63000000,133.46740000,222.06000000,41.83200000,0.53283000,0.85828000,2.96350000,0.48294000,0.55250000,31.54750000,16.29790000,1.13920000,1.31500000
3340,51192.00000000,1806.15000000,136.69990000,222.82000000,41.69000000,0.54527000,0.86268000,3.15670000,0.49086000,0.56580000,31.71260000,16.57060000,1.15730000,1.32390000
